agg_trade_id,price,quantity,first_trade_id,last_trade_id,transact_time,is_buyer_maker
31779680,19.95000,2.98,116727065,116727065,1787567654474,true
31779681,19.95000,4.24,116727066,116727068,1787567655507,true
31779682,19.96000,128.77,116727069,116727077,1787567655831,false
31779683,19.97000,10.02,116727078,116727080,1787567655834,false
31779684,19.96000,146.07,116727081,116727082,1787567655845,true
31779685,19.96000,251.05,116727083,116727087,1787567657566,false
31779686,19.96000,128.35,116727088,116727091,1787567657856,true
31779687,19.96000,251.05,116727092,116727096,1787567658664,false
31779688,19.96000,132.18,116727097,116727098,1787567660363,true
31779689,19.96000,99.26,116727099,116727101,1787567660685,false
31779690,19.96000,319.56,116727102,116727106,1787567661170,true
31779691,19.96000,0.83,116727107,116727107,1787567661644,false
31779692,19.96000,2.01,116727108,116727110,1787567663411,true
31779693,19.96000,1.07,116727111,116727111,1787567663624,true
31779694,19.96000,28.93,116727112,116727112,1787567665309,true
31779695,19.97000,547.72,116727114,116727166,1787567665536,false
31779696,19.98000,480.00,116727167,116727217,1787567665554,false
31779697,19.98000,106.02,116727218,116727225,1787567666672,false
31779698,19.98000,325.57,116727226,116727231,1787567666675,true
31779699,19.98000,35.43,116727232,116727232,1787567666682,false
31779700,19.97000,1.07,116727233,116727233,1787567666710,true
31779701,19.98000,104.59,116727234,116727239,1787567667366,false
31779702,19.98000,550.59,116727240,116727244,1787567667400,true
31779703,19.97000,134.41,116727245,116727270,1787567669636,true
31779704,19.97000,79.25,116727271,116727277,1787567671846,false
31779705,19.97000,255.46,116727278,116727279,1787567671857,true
31779706,19.97000,89.59,116727280,116727283,1787567674156,false
31779707,19.98000,20.04,116727284,116727286,1787567674161,false
31779708,19.97000,430.59,116727287,116727289,1787567674192,true
31779709,19.97000,89.46,116727290,116727291,1787567674267,false
31779710,19.97000,216.00,116727292,116727293,1787567674300,true
31779711,19.97000,370.75,116727294,116727300,1787567677331,false
31779712,19.98000,10.02,116727301,116727301,1787567677335,false
31779713,19.97000,216.00,116727302,116727303,1787567677344,true
31779714,19.97000,1.09,116727304,116727305,1787567677663,false
31779715,19.97000,3430.88,116727306,116727320,1787567679865,true
31779716,19.97000,20.04,116727322,116727323,1787567680606,false
31779717,19.97000,1293.64,116727324,116727329,1787567680929,false
31779718,19.98000,480.00,116727330,116727331,1787567681132,false
31779719,19.98000,123.68,116727333,116727354,1787567685935,false
31779720,19.98000,121.87,116727355,116727356,1787567685941,true
31779721,19.98000,130.88,116727357,116727362,1787567692312,false
31779722,19.98000,276.71,116727363,116727364,1787567692393,true
31779723,19.97000,597.64,116727365,116727405,1787567694912,true
31779724,19.96000,130.06,116727406,116727443,1787567695057,true
31779725,19.96000,36.56,116727444,116727444,1787567695063,false
31779726,19.96000,68.95,116727445,116727448,1787567698603,true
31779727,19.96000,171.04,116727449,116727451,1787567698627,false
31779728,19.97000,60.34,116727452,116727473,1787567699653,false
31779729,19.97000,15.67,116727474,116727474,1787567699669,true
31779730,19.97000,492.26,116727475,116727475,1787567699775,false
31779731,19.97000,60.65,116727476,116727476,1787567700887,true
31779732,19.97000,2.69,116727477,116727478,1787567705207,true
31779733,19.97000,20.82,116727479,116727482,1787567705668,false
31779734,19.97000,45.16,116727483,116727484,1787567706128,false
31779735,19.97000,513.00,116727485,116727488,1787567706158,true
31779736,19.96000,383.41,116727489,116727510,1787567708814,true
31779737,19.95000,181.25,116727511,116727548,1787567710031,true
31779738,19.95000,0.26,116727549,116727549,1787567710084,false
31779739,19.95000,1.09,116727550,116727551,1787567710215,true
31779740,19.95000,466.11,116727552,116727557,1787567710313,false
31779741,19.95000,230.09,116727558,116727559,1787567710385,true
31779742,19.95000,0.50,116727560,116727560,1787567710628,false
31779743,19.95000,1.09,116727561,116727562,1787567710948,false
31779744,19.95000,3.53,116727563,116727564,1787567713051,true
31779745,19.95000,6.33,116727565,116727566,1787567713573,true
31779746,19.95000,1.70,116727567,116727568,1787567714371,true
31779747,19.95000,89.81,116727569,116727569,1787567715277,true
31779748,19.96000,138.00,116727571,116727597,1787567720812,false
31779749,19.97000,10.02,116727598,116727598,1787567720815,false
31779750,19.96000,80.69,116727599,116727602,1787567720820,true
31779751,19.96000,45.72,116727603,116727603,1787567728285,false
31779752,19.96000,86.63,116727604,116727605,1787567728900,false
31779753,19.96000,90.95,116727606,116727607,1787567729052,false
31779754,19.95000,846.35,116727608,116727639,1787567729491,true
31779755,19.95000,22.58,116727640,116727640,1787567730070,false
31779756,19.94000,465.68,116727641,116727693,1787567732340,true
31779757,19.95000,90.51,116727694,116727712,1787567737466,false
31779758,19.95000,35.77,116727713,116727714,1787567737695,false
31779759,19.95000,441.17,116727715,116727718,1787567738755,false
31779760,19.95000,91.30,116727719,116727721,1787567738847,true
31779761,19.95000,25.06,116727722,116727722,1787567740211,false
31779762,19.95000,36.82,116727723,116727725,1787567740612,false
31779763,19.96000,8.47,116727726,116727726,1787567740617,false
31779764,19.95000,90.21,116727727,116727727,1787567740673,true
31779765,19.95000,78.91,116727728,116727730,1787567740828,true
31779766,19.95000,1.09,116727731,116727732,1787567741235,false
31779767,19.95000,32.08,116727733,116727733,1787567741248,true
31779768,19.94000,5.00,116727734,116727734,1787567742978,true
31779769,19.95000,473.30,116727735,116727744,1787567750888,false
31779770,19.95000,2.17,116727745,116727745,1787567750904,true
31779771,19.94000,242.60,116727746,116727768,1787567756071,true
31779772,19.94000,9.23,116727769,116727769,1787567756206,false
31779773,19.93000,25.04,116727770,116727770,1787567758547,true
31779774,19.94000,5.70,116727772,116727775,1787567760686,false
31779775,19.95000,10.03,116727776,116727776,1787567760697,false
31779776,19.94000,0.01,116727777,116727777,1787567760904,true
31779777,19.94000,160.83,116727778,116727782,1787567761292,true
31779778,19.93000,0.26,116727784,116727784,1787567766359,true
31779779,19.94000,0.26,116727785,116727785,1787567766523,false
31779780,19.93000,640.91,116727786,116727835,1787567768619,true
31779781,19.92000,556.15,116727836,116727901,1787567770615,true
31779782,19.92000,175.03,116727902,116727908,1787567771210,false
31779783,19.93000,267.47,116727909,116727933,1787567771751,false
31779784,19.94000,10.04,116727934,116727934,1787567771754,false
31779785,19.93000,92.94,116727935,116727937,1787567771961,true
31779786,19.93000,584.51,116727938,116727944,1787567773395,false
31779787,19.93000,92.68,116727945,116727946,1787567773738,true
31779788,19.92000,6.80,116727947,116727948,1787567773838,true
31779789,19.92000,6.12,116727949,116727951,1787567774676,true
31779790,19.92000,2.60,116727952,116727954,1787567774805,true
31779791,19.92000,25.06,116727955,116727955,1787567776607,true
31779792,19.93000,79.67,116727958,116727963,1787567780422,false
31779793,19.93000,201.15,116727964,116727967,1787567780425,true
31779794,19.93000,25.96,116727968,116727972,1787567782482,false
31779795,19.94000,5.40,116727973,116727973,1787567782487,false
31779796,19.93000,143.42,116727974,116727977,1787567782747,true
31779797,19.93000,613.66,116727978,116727982,1787567783432,false
31779798,19.93000,92.57,116727983,116727986,1787567784343,true
31779799,19.93000,36.99,116727987,116727988,1787567784803,false
31779800,19.93000,92.30,116727989,116727991,1787567786444,true
31779801,19.93000,161.65,116727992,116727994,1787567786956,false
31779802,19.93000,3.17,116727995,116727995,1787567789701,true
31779803,19.93000,101.18,116727996,116727998,1787567791022,true
31779804,19.92000,414.40,116728000,116728035,1787567795742,true
31779805,19.93000,80.34,116728036,116728055,1787567797724,false
31779806,19.93000,101.61,116728056,116728057,1787567797726,true
31779807,19.94000,10.04,116728058,116728058,1787567797728,false
31779808,19.93000,134.65,116728059,116728063,1787567800903,true
31779809,19.93000,1.35,116728064,116728066,1787567801816,false
31779810,19.94000,21.14,116728067,116728067,1787567812970,false
31779811,19.94000,0.30,116728068,116728068,1787567814628,false
31779812,19.93000,100.52,116728069,116728072,1787567818407,true
31779813,19.93000,70.06,116728073,116728075,1787567818419,false
31779814,19.93000,216.43,116728076,116728081,1787567818758,true
31779815,19.93000,52.95,116728082,116728084,1787567819373,false
31779816,19.93000,133.66,116728086,116728089,1787567824440,true
31779817,19.92000,25.06,116728090,116728090,1787567824733,true
31779818,19.92000,1.41,116728091,116728091,1787567833490,true
31779819,19.93000,75.26,116728092,116728093,1787567833617,false
31779820,19.92000,3.11,116728094,116728094,1787567833859,true
31779821,19.92000,0.84,116728095,116728095,1787567834900,true
31779822,19.92000,267.71,116728096,116728121,1787567843517,true
31779823,19.92000,184.32,116728122,116728128,1787567844404,false
31779824,19.93000,5.20,116728129,116728129,1787567844408,false
31779825,19.92000,25.07,116728130,116728130,1787567845792,true
31779826,19.92000,176.68,116728131,116728138,1787567846100,true
31779827,19.92000,196.92,116728139,116728143,1787567847038,false
31779828,19.92000,25.08,116728144,116728144,1787567848801,true
31779829,19.92000,113.51,116728145,116728149,1787567849323,true
31779830,19.92000,168.43,116728150,116728153,1787567851536,false
31779831,19.93000,5.00,116728154,116728154,1787567851540,false
31779832,19.92000,96.28,116728155,116728157,1787567851611,true
31779833,19.91000,25.08,116728158,116728158,1787567851809,true
31779834,19.92000,235.72,116728159,116728165,1787567853864,false
31779835,19.92000,128.24,116728166,116728169,1787567854471,true
31779836,19.91000,25.08,116728170,116728170,1787567854818,true
31779837,19.92000,1.09,116728171,116728172,1787567854933,false
31779838,19.92000,107.05,116728173,116728175,1787567855592,true
31779839,19.92000,2.51,116728176,116728176,1787567862611,false
31779840,19.91000,67.27,116728177,116728199,1787567863526,true
31779841,19.91000,3.14,116728200,116728204,1787567869430,true
31779842,19.92000,215.31,116728205,116728227,1787567872272,false
31779843,19.93000,211.17,116728228,116728228,1787567880592,false
31779844,19.93000,17.15,116728229,116728229,1787567885465,false
31779845,19.92000,0.56,116728230,116728230,1787567886750,true
31779846,19.93000,6.48,116728231,116728231,1787567890065,false
31779847,19.92000,1.51,116728232,116728232,1787567893253,true
31779848,19.92000,3.28,116728233,116728233,1787567893521,true
31779849,19.93000,400.36,116728234,116728236,1787567907284,false
31779850,19.93000,5.97,116728237,116728237,1787567909222,false
31779851,19.92000,238.48,116728238,116728248,1787567918452,true
31779852,19.92000,202.51,116728249,116728254,1787567918756,false
31779853,19.93000,0.50,116728255,116728255,1787567919007,false
31779854,19.93000,0.26,116728256,116728256,1787567919392,false
31779855,19.92000,25.07,116728257,116728257,1787567921004,true
31779856,19.93000,20.07,116728258,116728258,1787567922234,false
31779857,19.92000,125.51,116728259,116728261,1787567925823,true
31779858,19.93000,192.26,116728262,116728302,1787567928316,false
31779859,19.93000,318.96,116728303,116728308,1787567928317,true
31779860,19.93000,487.45,116728309,116728312,1787567928323,false
31779861,19.94000,475.00,116728313,116728314,1787567928323,false
31779862,19.93000,36.45,116728316,116728316,1787567932130,true
31779863,19.93000,118.03,116728317,116728322,1787567932933,true
31779864,19.93000,251.30,116728323,116728329,1787567932937,false
31779865,19.93000,83.57,116728330,116728330,1787567938418,true
31779866,19.93000,91.98,116728331,116728332,1787567945951,true
31779867,19.92000,25.06,116728333,116728333,1787567948081,true
31779868,19.92000,196.26,116728334,116728359,1787567954802,true
31779869,19.92000,3.15,116728360,116728360,1787567954972,true
31779870,19.92000,2.52,116728361,116728362,1787567955160,true
31779871,19.92000,1376.33,116728363,116728370,1787567956557,true
31779872,19.91000,832.37,116728371,116728436,1787567968421,true
31779873,19.91000,294.67,116728437,116728452,1787567969461,false
31779874,19.91000,39.22,116728453,116728453,1787567969463,true
31779875,19.92000,2.00,116728454,116728454,1787567969464,false
31779876,19.91000,92.43,116728455,116728456,1787567969524,true
31779877,19.91000,2.12,116728457,116728457,1787567974343,false
31779878,19.91000,19.29,116728458,116728462,1787567974700,false
31779879,19.91000,93.00,116728463,116728464,1787567974901,true
31779880,19.90000,968.53,116728465,116728556,1787567978988,true
31779881,19.90000,482.95,116728557,116728562,1787567978991,false
31779882,19.90000,209.14,116728563,116728571,1787567979223,true
31779883,19.90000,1317.04,116728572,116728580,1787567979553,false
31779884,19.90000,28.37,116728581,116728581,1787567993301,true
31779885,19.90000,121.70,116728582,116728587,1787567993585,true
31779886,19.89000,1051.86,116728588,116728651,1787567994154,true
31779887,19.89000,163.41,116728652,116728656,1787567994160,false
31779888,19.89000,2927.54,116728657,116728668,1787567994167,true
31779889,19.89000,398.04,116728670,116728685,1787567996195,false
31779890,19.89000,25.09,116728686,116728686,1787567996216,true
31779891,19.89000,317.29,116728687,116728691,1787567996497,true
31779892,19.89000,722.13,116728692,116728696,1787567996557,false
31779893,19.89000,91.86,116728697,116728700,1787567996841,true
31779894,19.88000,832.06,116728701,116728793,1787567998414,true
31779895,19.88000,17.67,116728794,116728797,1787567998496,false
31779896,19.88000,114.37,116728798,116728800,1787567998526,true
31779897,19.88000,0.84,116728801,116728801,1787567998663,false
31779898,19.88000,50.24,116728802,116728802,1787567999225,true
31779899,19.88000,92.01,116728803,116728804,1787568000525,true
31779900,19.88000,11.97,116728805,116728806,1787568001340,false
31779901,19.88000,97.51,116728807,116728811,1787568001939,true
31779902,19.87000,25.13,116728812,116728812,1787568002233,true
31779903,19.88000,15.45,116728813,116728815,1787568002309,false
31779904,19.89000,2100.00,116728816,116728838,1787568002310,false
31779905,19.88000,6.17,116728839,116728840,1787568002312,false
31779906,19.88000,292.33,116728841,116728860,1787568002561,true
31779907,19.88000,239.15,116728861,116728867,1787568003001,false
31779908,19.89000,24.96,116728868,116728889,1787568003947,false
31779909,19.89000,288.40,116728890,116728893,1787568003951,true
31779910,19.89000,298.50,116728894,116728898,1787568003953,false
31779911,19.89000,109.06,116728899,116728902,1787568005274,true
31779912,19.89000,612.99,116728903,116728911,1787568005499,false
31779913,19.89000,893.95,116728912,116728918,1787568005523,true
31779914,19.89000,122.72,116728919,116728928,1787568006129,false
31779915,19.89000,291.51,116728929,116728933,1787568007192,true
31779916,19.88000,0.50,116728934,116728934,1787568007817,true
31779917,19.89000,36.30,116728935,116728936,1787568011889,false
31779918,19.89000,199.04,116728937,116728938,1787568011899,true
31779919,19.89000,179.95,116728939,116728941,1787568012626,true
31779920,19.89000,5.49,116728942,116728943,1787568012661,false
31779921,19.89000,12.39,116728944,116728947,1787568013355,true
31779922,19.89000,0.88,116728948,116728948,1787568014415,true
31779923,19.89000,0.85,116728949,116728949,1787568014524,true
31779924,19.90000,578.92,116728950,116728951,1787568015763,false
31779925,19.89000,326.65,116728952,116728958,1787568018200,true
31779926,19.88000,25.11,116728959,116728959,1787568020284,true
31779927,19.88000,101.21,116728960,116728960,1787568020947,true
31779928,19.88000,0.61,116728962,116728962,1787568028529,true
31779929,19.88000,5.03,116728963,116728963,1787568030124,true
31779930,19.89000,203.46,116728964,116728971,1787568030464,false
31779931,19.89000,132.11,116728972,116728975,1787568032189,true
31779932,19.89000,201.90,116728976,116728979,1787568032762,true
31779933,19.89000,40.95,116728980,116728983,1787568034572,false
31779934,19.89000,25.12,116728984,116728984,1787568035326,true
31779935,19.89000,93.74,116728985,116728987,1787568039721,true
31779936,19.89000,34.16,116728988,116728990,1787568040481,false
31779937,19.89000,25.11,116728991,116728991,1787568041343,true
31779938,19.89000,117.82,116728992,116728992,1787568043257,true
31779939,19.89000,262.00,116728993,116728993,1787568043627,true
31779940,19.89000,13.93,116728994,116728996,1787568051003,true
31779941,19.89000,144.65,116728997,116728998,1787568051006,false
31779942,19.90000,10.00,116728999,116728999,1787568051008,false
31779943,19.89000,211.57,116729000,116729003,1787568051092,true
31779944,19.88000,1.00,116729004,116729004,1787568057259,true
31779945,19.88000,63.30,116729005,116729024,1787568058189,true
31779946,19.88000,14.31,116729025,116729027,1787568059457,false
31779947,19.88000,1.09,116729028,116729029,1787568060908,true
31779948,19.88000,71.36,116729030,116729034,1787568061622,false
31779949,19.88000,196.20,116729035,116729036,1787568061670,true
31779950,19.88000,177.47,116729037,116729040,1787568061948,true
31779951,19.88000,16.21,116729041,116729042,1787568062369,false
31779952,19.88000,25.39,116729043,116729044,1787568062403,true
31779953,19.87000,486.04,116729045,116729106,1787568071429,true
31779954,19.87000,2.76,116729107,116729108,1787568073773,true
31779955,19.87000,2.90,116729109,116729109,1787568074177,true
31779956,19.87000,2695.68,116729110,116729116,1787568074877,true
31779957,19.87000,2301.43,116729117,116729128,1787568077685,true
31779958,19.87000,229.71,116729129,116729136,1787568077880,false
31779959,19.87000,0.52,116729137,116729137,1787568077894,true
31779960,19.87000,6.07,116729138,116729139,1787568080894,true
31779961,19.87000,172.88,116729140,116729147,1787568081130,false
31779962,19.87000,0.84,116729148,116729148,1787568083151,true
31779963,19.86000,25.14,116729149,116729149,1787568083462,true
31779964,19.86000,141.23,116729150,116729166,1787568083676,true
31779965,19.86000,3192.88,116729167,116729206,1787568085160,true
31779966,19.86000,166.89,116729207,116729214,1787568085959,false
31779967,19.86000,52.62,116729215,116729217,1787568087712,true
31779968,19.86000,147.07,116729218,116729219,1787568087727,false
31779969,19.87000,647.65,116729220,116729248,1787568088310,false
31779970,19.87000,189.41,116729249,116729252,1787568088480,true
31779971,19.86000,88.88,116729253,116729253,1787568093302,true
31779972,19.86000,92.29,116729254,116729273,1787568097203,true
31779973,19.86000,1.36,116729274,116729276,1787568097575,false
31779974,19.86000,25.15,116729277,116729277,1787568098505,true
31779975,19.86000,355.97,116729278,116729279,1787568099432,false
31779976,19.86000,83.22,116729280,116729281,1787568100618,false
31779977,19.85000,25.15,116729282,116729282,1787568101513,true
31779978,19.85000,6.23,116729283,116729283,1787568102402,true
31779979,19.86000,117.33,116729284,116729285,1787568104052,false
31779980,19.86000,74.43,116729286,116729289,1787568109599,false
31779981,19.85000,1119.31,116729290,116729369,1787568110600,true
31779982,19.85000,214.33,116729370,116729370,1787568111312,false
31779983,19.84000,1887.13,116729371,116729459,1787568112113,true
31779984,19.84000,126.56,116729460,116729467,1787568112124,false
31779985,19.84000,75.24,116729468,116729469,1787568112126,true
31779986,19.84000,6.52,116729470,116729471,1787568112550,false
31779987,19.83000,88.80,116729472,116729520,1787568113475,true
31779988,19.83000,471.56,116729521,116729521,1787568113477,false
31779989,19.83000,18.82,116729522,116729524,1787568113477,true
31779990,19.82000,1516.86,116729525,116729612,1787568113477,true
31779991,19.83000,563.55,116729613,116729619,1787568113478,false
31779992,19.83000,163.36,116729620,116729646,1787568113957,false
31779993,19.83000,1.10,116729647,116729648,1787568115406,true
31779994,19.83000,88.88,116729649,116729649,1787568116142,false
31779995,19.82000,25.19,116729650,116729650,1787568116556,true
31779996,19.83000,1423.15,116729651,116729653,1787568119758,false
31779997,19.82000,301.81,116729654,116729654,1787568120396,true
31779998,19.82000,480.00,116729655,116729657,1787568124884,true
31779999,19.82000,0.55,116729658,116729658,1787568126007,true
31780000,19.82000,102.00,116729659,116729659,1787568126416,true
31780001,19.83000,13.68,116729660,116729660,1787568127508,false
31780002,19.83000,249.50,116729661,116729661,1787568128023,false
31780003,19.82000,0.41,116729662,116729662,1787568128347,true
31780004,19.82000,50.39,116729663,116729663,1787568128590,true
31780005,19.82000,0.25,116729664,116729664,1787568129675,true
31780006,19.83000,1060.68,116729665,116729684,1787568130407,false
31780007,19.83000,16.77,116729685,116729687,1787568131407,true
31780008,19.83000,187.95,116729688,116729692,1787568132144,false
31780009,19.83000,129.93,116729693,116729695,1787568132146,true
31780010,19.83000,664.45,116729696,116729707,1787568132148,false
31780011,19.83000,557.46,116729708,116729712,1787568132151,true
31780012,19.83000,32.27,116729713,116729713,1787568132153,false
31780013,19.83000,196.20,116729714,116729715,1787568132167,true
31780014,19.82000,3.98,116729716,116729716,1787568134612,true
31780015,19.82000,3.00,116729717,116729717,1787568134900,true
31780016,19.82000,2.27,116729718,116729719,1787568135731,true
31780017,19.82000,78.54,116729720,116729742,1787568142686,true
31780018,19.82000,115.84,116729743,116729752,1787568143025,false
31780019,19.83000,0.50,116729753,116729753,1787568143038,false
31780020,19.82000,252.19,116729754,116729758,1787568143373,true
31780021,19.82000,11.74,116729759,116729761,1787568144207,false
31780022,19.82000,26.89,116729762,116729762,1787568145554,true
31780023,19.83000,128.01,116729763,116729787,1787568151641,false
31780024,19.84000,3322.59,116729788,116729844,1787568151641,false
31780025,19.83000,0.32,116729845,116729845,1787568151685,true
31780026,19.83000,298.54,116729846,116729865,1787568152699,true
31780027,19.83000,32.53,116729866,116729867,1787568152760,false
31780028,19.83000,48.00,116729868,116729868,1787568153152,true
31780029,19.83000,37.49,116729869,116729872,1787568153539,false
31780030,19.83000,40.49,116729873,116729873,1787568154863,true
31780031,19.82000,25.19,116729874,116729874,1787568155666,true
31780032,19.83000,3.78,116729875,116729875,1787568155868,false
31780033,19.83000,1.10,116729876,116729877,1787568157403,false
31780034,19.83000,36.75,116729878,116729878,1787568160544,true
31780035,19.84000,0.26,116729879,116729879,1787568160954,false
31780036,19.83000,3.38,116729880,116729880,1787568162222,true
31780037,19.84000,198.59,116729882,116729897,1787568172232,false
31780038,19.84000,19.60,116729898,116729900,1787568172652,true
31780039,19.84000,129.81,116729901,116729907,1787568177258,false
31780040,19.84000,0.84,116729908,116729908,1787568177755,true
31780041,19.84000,1.37,116729909,116729911,1787568179126,false
31780042,19.85000,3456.58,116729912,116729982,1787568180150,false
31780043,19.85000,773.43,116729983,116729987,1787568181212,true
31780044,19.85000,25.16,116729988,116729989,1787568183535,false
31780045,19.85000,194.25,116729990,116730000,1787568184152,false
31780046,19.85000,1287.59,116730001,116730009,1787568184154,true
31780047,19.85000,186.70,116730010,116730013,1787568184309,false
31780048,19.85000,0.84,116730014,116730014,1787568184603,true
31780049,19.85000,93.41,116730015,116730017,1787568185781,false
31780050,19.86000,2243.37,116730018,116730072,1787568192219,false
31780051,19.86000,39.20,116730073,116730073,1787568192230,true
31780052,19.85000,2.64,116730074,116730074,1787568193644,true
31780053,19.86000,0.41,116730075,116730075,1787568194164,false
31780054,19.85000,85.26,116730076,116730076,1787568196264,true
31780055,19.85000,115.73,116730077,116730098,1787568198160,true
31780056,19.85000,20.02,116730099,116730103,1787568198190,false
31780057,19.84000,25.16,116730104,116730104,1787568200793,true
31780058,19.84000,69.28,116730105,116730136,1787568201028,true
31780059,19.84000,540.95,116730137,116730148,1787568204390,false
31780060,19.84000,36.93,116730150,116730152,1787568210382,true
31780061,19.83000,10.06,116730153,116730153,1787568213629,true
31780062,19.83000,264.38,116730154,116730185,1787568216934,true
31780063,19.83000,25.18,116730186,116730186,1787568219164,false
31780064,19.83000,11.37,116730187,116730191,1787568220521,false
31780065,19.83000,178.87,116730192,116730195,1787568221290,true
31780066,19.82000,25.19,116730196,116730196,1787568221852,true
31780067,19.82000,65.95,116730197,116730197,1787568223704,true
31780068,19.83000,0.26,116730199,116730199,1787568226672,false
31780069,19.83000,54.18,116730200,116730205,1787568230441,false
31780070,19.83000,3827.27,116730206,116730223,1787568236046,true
31780071,19.82000,2105.02,116730224,116730294,1787568236053,true
31780072,19.82000,41.06,116730295,116730299,1787568240140,true
31780073,19.82000,359.70,116730300,116730304,1787568240142,false
31780074,19.82000,394.13,116730305,116730308,1787568240146,true
31780075,19.82000,106.52,116730310,116730313,1787568243646,false
31780076,19.82000,1.10,116730314,116730315,1787568246259,true
31780077,19.82000,301.91,116730316,116730318,1787568247688,false
31780078,19.82000,358.49,116730319,116730322,1787568248702,true
31780079,19.81000,3.24,116730323,116730323,1787568253682,true
31780080,19.81000,8.01,116730324,116730326,1787568254090,true
31780081,19.81000,1.28,116730327,116730328,1787568254308,true
31780082,19.81000,1.95,116730329,116730330,1787568254758,true
31780083,19.81000,50.00,116730332,116730335,1787568263529,true
31780084,19.82000,10.40,116730337,116730338,1787568265146,false
31780085,19.82000,659.47,116730339,116730359,1787568265557,false
31780086,19.82000,27.02,116730360,116730362,1787568265570,true
31780087,19.81000,353.12,116730363,116730423,1787568271791,true
31780088,19.81000,1.71,116730424,116730425,1787568271794,false
31780089,19.81000,449.56,116730426,116730430,1787568274458,true
31780090,19.80000,5.05,116730431,116730436,1787568274620,true
31780091,19.81000,224.36,116730438,116730448,1787568277059,false
31780092,19.82000,540.00,116730449,116730451,1787568277060,false
31780093,19.81000,253.62,116730452,116730456,1787568277708,true
31780094,19.80000,1032.57,116730457,116730531,1787568277712,true
31780095,19.81000,10.20,116730532,116730541,1787568277717,true
31780096,19.81000,30.26,116730542,116730547,1787568281309,false
31780097,19.81000,527.07,116730548,116730548,1787568281397,true
31780098,19.81000,224.19,116730549,116730553,1787568283596,true
31780099,19.81000,0.84,116730554,116730554,1787568283666,false
31780100,19.82000,148.18,116730555,116730603,1787568285187,false
31780101,19.82000,30.58,116730604,116730608,1787568286616,true
31780102,19.82000,326.07,116730609,116730612,1787568286618,false
31780103,19.82000,1.10,116730613,116730614,1787568286776,true
31780104,19.81000,78.87,116730615,116730637,1787568289889,true
31780105,19.81000,11.00,116730638,116730642,1787568290786,false
31780106,19.81000,46.11,116730643,116730645,1787568293529,true
31780107,19.80000,16.84,116730646,116730646,1787568294623,true
31780108,19.81000,89.23,116730647,116730651,1787568296811,false
31780109,19.82000,20.20,116730652,116730653,1787568296814,false
31780110,19.82000,610.93,116730654,116730681,1787568297837,false
31780111,19.83000,626.11,116730682,116730718,1787568297839,false
31780112,19.82000,135.69,116730719,116730736,1787568301091,true
31780113,19.81000,480.00,116730737,116730737,1787568301092,true
31780114,19.81000,155.35,116730738,116730739,1787568301790,true
31780115,19.81000,208.13,116730740,116730770,1787568302258,true
31780116,19.81000,1.10,116730771,116730772,1787568303539,false
31780117,19.81000,26.97,116730773,116730776,1787568306906,true
31780118,19.81000,64.18,116730777,116730779,1787568306934,false
31780119,19.81000,6.33,116730780,116730782,1787568308082,true
31780120,19.81000,2.78,116730783,116730783,1787568309582,false
31780121,19.81000,254.56,116730784,116730792,1787568312495,false
31780122,19.82000,20.20,116730793,116730794,1787568312498,false
31780123,19.81000,14.13,116730795,116730800,1787568314376,true
31780124,19.81000,8.08,116730801,116730803,1787568314512,true
31780125,19.81000,6.33,116730804,116730806,1787568317124,false
31780126,19.82000,0.26,116730807,116730807,1787568317873,false
31780127,19.82000,29.35,116730808,116730808,1787568318032,false
31780128,19.82000,10.09,116730809,116730810,1787568319057,false
31780129,19.82000,92.01,116730811,116730833,1787568319376,false
31780130,19.82000,39.03,116730834,116730838,1787568321075,true
31780131,19.81000,5.04,116730839,116730839,1787568326185,true
31780132,19.82000,100.93,116730840,116730841,1787568327995,false
31780133,19.82000,691.88,116730842,116730842,1787568332407,false
31780134,19.82000,40.38,116730843,116730852,1787568337655,false
31780135,19.82000,457.81,116730853,116730859,1787568337666,true
31780136,19.82000,33.39,116730860,116730862,1787568339053,false
31780137,19.82000,8.11,116730863,116730865,1787568342111,true
31780138,19.81000,3.01,116730866,116730866,1787568344188,true
31780139,19.81000,5.91,116730867,116730867,1787568350319,true
31780140,19.81000,20.73,116730868,116730868,1787568352185,true
31780141,19.81000,6.65,116730869,116730869,1787568353065,true
31780142,19.81000,1.46,116730870,116730870,1787568353945,true
31780143,19.81000,144.55,116730871,116730896,1787568355983,true
31780144,19.80000,480.00,116730897,116730897,1787568359302,true
31780145,19.80000,6.21,116730898,116730898,1787568359511,true
31780146,19.81000,86.05,116730899,116730905,1787568359809,false
31780147,19.81000,76.56,116730906,116730907,1787568359812,true
31780148,19.81000,31.09,116730908,116730911,1787568360381,true
31780149,19.80000,14.42,116730912,116730912,1787568360485,true
31780150,19.80000,109.50,116730913,116730918,1787568361212,true
31780151,19.80000,9571.14,116730919,116730996,1787568361474,true
31780152,19.80000,25.85,116730997,116731010,1787568361515,false
31780153,19.79000,1761.47,116731011,116731079,1787568366437,true
31780154,19.78000,891.02,116731080,116731132,1787568366443,true
31780155,19.79000,23.40,116731133,116731134,1787568366657,false
31780156,19.78000,0.48,116731135,116731135,1787568367954,true
31780157,19.79000,87.95,116731136,116731159,1787568370066,false
31780158,19.79000,5.05,116731160,116731160,1787568370109,true
31780159,19.80000,2.57,116731161,116731161,1787568370214,false
