signal_date,symbol,quarter,signal_value,revision,revision_to_price,current_eps,prior_eps,breadth,paired_count,current_count,prior_count,prior_return20,prior_active20,prior_runup_pct,active20,denominator_category,runup_category,small_positive_cutoff
2020-12-31,600584,2020Q4,0.2233009708737863,0.2233009708737863,,0.63,0.515,0.3333333333333333,21.0,24,22,-0.0508372100752168,-0.0994741480354126,0.3517241379310344,-0.0395159822440778,NORMAL_POSITIVE_UPGRADE,NORMAL_PRIOR_RUNUP,0.4640000000000001
2020-12-31,300558,2020Q4,0.201834862385321,0.201834862385321,,1.31,1.09,-0.0555555555555555,18.0,19,18,0.1049697712073201,0.0563328332471242,0.7126436781609196,0.2085178080963997,NORMAL_POSITIVE_UPGRADE,NORMAL_PRIOR_RUNUP,0.4640000000000001
2020-12-31,002027,2020Q4,0.1999999999999999,0.1999999999999999,,0.27,0.225,0.56,25.0,27,26,-0.043604088499858,-0.0922410264600539,0.3793103448275862,0.0985328729706754,SMALL_POSITIVE_BASE_UPGRADE,NORMAL_PRIOR_RUNUP,0.4640000000000001
2021-01-29,000100,2021Q4,0.5789473684210527,0.5789473684210527,,0.6,0.38,0.6666666666666666,18.0,23,19,0.2132766929616165,0.181814515388116,0.8764044943820225,0.0682216667345247,SMALL_POSITIVE_BASE_UPGRADE,HIGH_PRIOR_RUNUP,0.6240000000000001
2021-01-29,603486,2021Q4,0.5497835497835502,0.5497835497835502,,1.79,1.1549999999999998,0.7,20.0,22,20,0.2481627142392628,0.2167005366657623,0.9101123595505618,-0.0580628538391258,NORMAL_POSITIVE_UPGRADE,HIGH_PRIOR_RUNUP,0.6240000000000001
2021-01-29,600497,2021Q4,0.4062499999999998,0.4062499999999998,,0.2249999999999999,0.16,0.0,3.0,4,3,0.0645841991197078,0.0331220215462073,0.6382022471910113,0.0343550791210789,SMALL_POSITIVE_BASE_UPGRADE,NORMAL_PRIOR_RUNUP,0.6240000000000001
2021-01-29,300677,2021Q4,0.3462121332971748,0.3462121332971748,,42.195,31.3435,0.25,4.0,6,4,0.3926866607722266,0.3612244831987261,0.9842696629213484,-0.0566088247358014,NORMAL_POSITIVE_UPGRADE,HIGH_PRIOR_RUNUP,0.6240000000000001
2021-01-29,002064,2021Q4,0.2591093117408907,0.2591093117408907,,0.622,0.494,0.6923076923076923,13.0,17,13,0.4628338806969134,0.431371703123413,0.995505617977528,-0.0803633415075329,SMALL_POSITIVE_BASE_UPGRADE,HIGH_PRIOR_RUNUP,0.6240000000000001
2021-01-29,002027,2021Q4,0.2258064516129032,0.2258064516129032,,0.38,0.31,0.6153846153846154,26.0,28,27,0.1003032516924606,0.0688410741189602,0.7168539325842697,-0.0197215957481586,SMALL_POSITIVE_BASE_UPGRADE,NORMAL_PRIOR_RUNUP,0.6240000000000001
2021-01-29,600019,2021Q4,0.2194690265486725,0.2194690265486725,,0.689,0.565,0.75,12.0,14,12,0.1025228719842599,0.0710606944107594,0.7191011235955056,0.258824398248463,SMALL_POSITIVE_BASE_UPGRADE,NORMAL_PRIOR_RUNUP,0.6240000000000001
2021-01-29,603267,2021Q4,0.1897959183673467,0.1897959183673467,,2.915,2.45,0.6,10.0,12,11,0.0490852932746981,0.0176231157011976,0.5932584269662922,-0.0700235833102615,NORMAL_POSITIVE_UPGRADE,NORMAL_PRIOR_RUNUP,0.6240000000000001
2021-01-29,600089,2021Q4,0.1884057971014492,0.1884057971014492,,0.82,0.69,0.0,3.0,5,3,0.2561583020654578,0.2246961244919574,0.9258426966292136,-0.0692792150972096,NORMAL_POSITIVE_UPGRADE,HIGH_PRIOR_RUNUP,0.6240000000000001
2021-01-29,601919,2021Q4,0.188135593220339,0.188135593220339,,0.701,0.59,0.0909090909090909,11.0,11,11,0.016379544466327,-0.0150826331071734,0.5101123595505618,-0.0658177069522202,SMALL_POSITIVE_BASE_UPGRADE,NORMAL_PRIOR_RUNUP,0.6240000000000001
2021-02-26,300677,2021Q4,0.5473047304730472,0.5473047304730472,,42.195,27.270000000000003,0.25,4.0,6,4,-0.2512655595188172,-0.2124219087597549,0.0250569476082004,-0.2177578503975089,NORMAL_POSITIVE_UPGRADE,NORMAL_PRIOR_RUNUP,0.65
2021-02-26,603486,2021Q4,0.5384615384615385,0.5384615384615385,,1.8,1.17,0.65,20.0,21,21,-0.1004242776769704,-0.0615806269179082,0.3667425968109339,0.2297488431023498,NORMAL_POSITIVE_UPGRADE,NORMAL_PRIOR_RUNUP,0.65
2021-02-26,000100,2021Q4,0.5384615384615383,0.5384615384615383,,0.6,0.39,0.6111111111111112,18.0,23,18,-0.172032550301824,-0.1331888995427617,0.1503416856492027,0.1767093678444367,SMALL_POSITIVE_BASE_UPGRADE,NORMAL_PRIOR_RUNUP,0.65
2021-02-26,600497,2021Q4,0.4062499999999998,0.4062499999999998,,0.2249999999999999,0.16,0.0,3.0,4,3,0.0559831023563128,0.0948267531153751,0.7927107061503417,-0.0835697809211597,SMALL_POSITIVE_BASE_UPGRADE,NORMAL_PRIOR_RUNUP,0.65
2021-02-26,601919,2021Q4,0.314406779661017,0.314406779661017,,0.7755,0.59,0.2,10.0,10,11,-0.1792204313993893,-0.140376780640327,0.1389521640091116,0.0292904154810284,SMALL_POSITIVE_BASE_UPGRADE,NORMAL_PRIOR_RUNUP,0.65
2021-02-26,600132,2021Q4,0.2846975088967973,0.2846975088967973,,1.805,1.4049999999999998,-0.0833333333333333,12.0,14,18,-0.135719566998517,-0.0968759162394547,0.2528473804100228,-0.0689871813146675,NORMAL_POSITIVE_UPGRADE,NORMAL_PRIOR_RUNUP,0.65
2021-02-26,000733,2021Q4,0.2798507462686566,0.2798507462686566,,1.715,1.34,0.5,12.0,14,15,-0.0708640851842764,-0.0320204344252141,0.4510250569476082,-0.0039221297630619,NORMAL_POSITIVE_UPGRADE,NORMAL_PRIOR_RUNUP,0.65
2021-02-26,002064,2021Q4,0.2616632860040568,0.2616632860040568,,0.622,0.493,0.6428571428571429,14.0,17,14,0.0014664213382544,0.0403100720973167,0.662870159453303,-0.1228936614378002,SMALL_POSITIVE_BASE_UPGRADE,NORMAL_PRIOR_RUNUP,0.65
2021-02-26,600143,2021Q4,0.2362493452069145,0.2362493452069145,,1.18,0.9545,0.5714285714285714,7.0,8,10,0.054743834457458,0.0935874852165203,0.7904328018223234,-0.0942152098324244,NORMAL_POSITIVE_UPGRADE,NORMAL_PRIOR_RUNUP,0.65
2021-02-26,600309,2021Q4,0.20947242206235,0.20947242206235,,5.0435,4.17,0.8,35.0,36,39,0.1228442564900273,0.1616879072490896,0.8929384965831435,-0.1229503535943819,NORMAL_POSITIVE_UPGRADE,HIGH_PRIOR_RUNUP,0.65
2021-03-31,600392,2021Q4,1.5652173913043477,1.5652173913043477,,0.59,0.23,,2.0,3,3,-0.2277348577157851,-0.1842315655475666,0.0365296803652968,-0.0668241250586725,SMALL_POSITIVE_BASE_UPGRADE,NORMAL_PRIOR_RUNUP,0.647
2021-03-31,601919,2021Q4,1.2396576319543513,1.2396576319543513,,1.57,0.701,0.8,10.0,11,11,0.1655145321217268,0.2090178242899453,0.9748858447488584,0.2855504263078757,NORMAL_POSITIVE_UPGRADE,HIGH_PRIOR_RUNUP,0.647
2021-03-31,002466,2021Q4,0.8072805139186294,0.8072805139186294,,0.0422,0.02335,0.25,4.0,4,4,-0.1510111853279648,-0.1075078931597463,0.1621004566210045,0.1957476957965334,SMALL_POSITIVE_BASE_UPGRADE,NORMAL_PRIOR_RUNUP,0.647
2021-03-31,600176,2021Q4,0.6144578313253013,0.6144578313253013,,1.34,0.83,0.9166666666666666,24.0,28,25,-0.1699097936824187,-0.1264065015142002,0.1187214611872146,-0.0515288692168652,NORMAL_POSITIVE_UPGRADE,NORMAL_PRIOR_RUNUP,0.647
2021-03-31,600188,2021Q4,0.5853658536585364,0.5853658536585364,,2.275,1.435,0.9,10.0,12,10,0.0844238279963331,0.1279271201645517,0.910958904109589,-0.0253683036835647,NORMAL_POSITIVE_UPGRADE,HIGH_PRIOR_RUNUP,0.647
2021-03-31,603993,2021Q4,0.4742014742014742,0.4742014742014742,,0.21,0.14245,0.7777777777777778,9.0,9,12,-0.2258052535230043,-0.1823019613547857,0.0410958904109589,0.0628882867382967,SMALL_POSITIVE_BASE_UPGRADE,NORMAL_PRIOR_RUNUP,0.647
2021-03-31,601898,2021Q4,0.4624999999999999,0.4624999999999999,,0.585,0.4,1.0,5.0,6,5,0.1849710207022972,0.2284743128705157,0.9817351598173516,0.125243380729104,SMALL_POSITIVE_BASE_UPGRADE,HIGH_PRIOR_RUNUP,0.647
2021-03-31,600132,2021Q4,0.4225352112676057,0.4225352112676057,,2.02,1.42,0.0769230769230769,13.0,13,20,-0.0411813376719685,0.00232195449625,0.5616438356164384,0.327027383150007,NORMAL_POSITIVE_UPGRADE,NORMAL_PRIOR_RUNUP,0.647
2021-03-31,002709,2021Q4,0.4028481012658227,0.4028481012658227,,2.2165,1.58,0.6923076923076923,13.0,18,15,-0.1231311188960868,-0.0796278267278683,0.2488584474885844,0.3135083323405115,NORMAL_POSITIVE_UPGRADE,NORMAL_PRIOR_RUNUP,0.647
2021-03-31,000807,2021Q4,0.3580246913580247,0.3580246913580247,,0.55,0.405,0.5384615384615384,13.0,15,14,-0.0472899400581129,-0.0037866478898944,0.5365296803652968,0.2588477832892742,SMALL_POSITIVE_BASE_UPGRADE,NORMAL_PRIOR_RUNUP,0.647
2021-04-30,002466,2021Q4,3.49678800856531,3.49678800856531,,0.105,0.02335,0.75,4.0,4,4,0.2718205629421304,0.2398289570041684,0.9631336405529954,0.1070195797707348,SMALL_POSITIVE_BASE_UPGRADE,HIGH_PRIOR_RUNUP,0.65
2021-04-30,601919,2021Q4,1.620760534429599,1.620760534429599,,2.55,0.973,0.8888888888888888,9.0,12,9,0.2982941008484754,0.2663024949105134,0.9723502304147466,0.0276310458214869,NORMAL_POSITIVE_UPGRADE,HIGH_PRIOR_RUNUP,0.65
2021-04-30,600409,2021Q4,1.3095238095238098,1.3095238095238098,,1.455,0.63,0.8461538461538461,13.0,16,17,0.0401465442294215,0.0081549382914595,0.576036866359447,-0.1103601966608017,SMALL_POSITIVE_BASE_UPGRADE,NORMAL_PRIOR_RUNUP,0.65
2021-04-30,000933,2021Q4,0.943801652892562,0.943801652892562,,1.176,0.605,0.6666666666666666,3.0,8,4,0.0935968711055703,0.0616052651676084,0.7304147465437788,-0.0825734498444668,SMALL_POSITIVE_BASE_UPGRADE,NORMAL_PRIOR_RUNUP,0.65
2021-04-30,000725,2021Q4,0.9333333333333332,0.9333333333333332,,0.58,0.3,0.7241379310344828,29.0,33,29,0.1746800082051747,0.1426884022672127,0.8917050691244239,-0.1653887980366598,SMALL_POSITIVE_BASE_UPGRADE,HIGH_PRIOR_RUNUP,0.65
2021-04-30,688126,2021Q4,0.8999999999999999,0.8999999999999999,,0.038,0.02,0.0,3.0,5,4,0.0203234554923019,-0.0116681504456599,0.511520737327189,0.1015378797380527,SMALL_POSITIVE_BASE_UPGRADE,NORMAL_PRIOR_RUNUP,0.65
2021-04-30,000807,2021Q4,0.8837209302325584,0.8837209302325584,,0.81,0.43,0.75,8.0,13,11,0.2399605420307633,0.2079689360928013,0.9470046082949308,0.0276242904272589,SMALL_POSITIVE_BASE_UPGRADE,HIGH_PRIOR_RUNUP,0.65
2021-04-30,601699,2021Q4,0.8223684210526316,0.8223684210526316,,1.385,0.76,0.8,5.0,8,7,0.4576534780946131,0.4256618721566511,0.9976958525345622,0.277293977905651,NORMAL_POSITIVE_UPGRADE,HIGH_PRIOR_RUNUP,0.65
2021-04-30,601898,2021Q4,0.6627906976744189,0.6627906976744189,,0.7150000000000001,0.43,1.0,5.0,6,5,0.1382130219796156,0.1062214160416536,0.8271889400921659,0.0315729435795041,SMALL_POSITIVE_BASE_UPGRADE,HIGH_PRIOR_RUNUP,0.65
2021-04-30,600188,2021Q4,0.606271777003484,0.606271777003484,,2.305,1.435,1.0,9.0,12,10,-0.0384888941280004,-0.0704805000659624,0.3133640552995391,0.0564430923641011,NORMAL_POSITIVE_UPGRADE,NORMAL_PRIOR_RUNUP,0.65
2021-05-31,300223,2021Q4,2.964285714285713,2.964285714285713,,1.11,0.28,,1.0,6,3,0.4203708943650175,0.3591905784948782,0.9883720930232558,0.1054033722577891,SMALL_POSITIVE_BASE_UPGRADE,HIGH_PRIOR_RUNUP,0.6480000000000001
2021-05-31,600111,2021Q4,2.909090909090909,2.909090909090909,,0.86,0.22,,2.0,4,3,0.0290399635688136,-0.0321403523013256,0.5046511627906977,-0.0783102551235637,SMALL_POSITIVE_BASE_UPGRADE,NORMAL_PRIOR_RUNUP,0.6480000000000001
2021-05-31,002466,2021Q4,2.554502369668246,2.554502369668246,,0.15,0.0422,0.6666666666666666,3.0,3,4,0.307339985505199,0.2461596696350597,0.972093023255814,0.0944091262277086,SMALL_POSITIVE_BASE_UPGRADE,HIGH_PRIOR_RUNUP,0.6480000000000001
2021-05-31,002240,2021Q4,1.6315789473684208,1.6315789473684208,,0.75,0.285,0.75,4.0,7,6,0.1762005969423823,0.115020281072243,0.8744186046511628,-0.0997606920318981,SMALL_POSITIVE_BASE_UPGRADE,HIGH_PRIOR_RUNUP,0.6480000000000001
2021-05-31,600884,2021Q4,1.4852941176470584,1.4852941176470584,,0.845,0.34,0.0,6.0,8,9,0.1611850881785053,0.1000047723083659,0.8604651162790697,0.2013337508107179,SMALL_POSITIVE_BASE_UPGRADE,HIGH_PRIOR_RUNUP,0.6480000000000001
2021-05-31,600409,2021Q4,1.3095238095238098,1.3095238095238098,,1.455,0.63,0.7857142857142857,14.0,16,18,-0.1054489264777516,-0.1666292423478909,0.0488372093023255,0.0166323921733943,SMALL_POSITIVE_BASE_UPGRADE,NORMAL_PRIOR_RUNUP,0.6480000000000001
2021-05-31,601919,2021Q4,1.2070063694267512,1.2070063694267512,,3.465,1.57,0.8181818181818182,11.0,12,11,0.2388418226720263,0.177661506801887,0.9418604651162792,0.3668637295668921,NORMAL_POSITIVE_UPGRADE,HIGH_PRIOR_RUNUP,0.6480000000000001
2021-05-31,000725,2021Q4,0.9666666666666666,0.9666666666666666,,0.59,0.3,0.9,30.0,34,30,-0.1270721941233454,-0.1882525099934847,0.0302325581395348,-0.0104000688674726,SMALL_POSITIVE_BASE_UPGRADE,NORMAL_PRIOR_RUNUP,0.6480000000000001
2021-05-31,688126,2021Q4,0.95,0.95,,0.039,0.02,,2.0,4,5,0.0541207539518573,-0.0070595619182819,0.6023255813953489,0.1488171589990709,SMALL_POSITIVE_BASE_UPGRADE,NORMAL_PRIOR_RUNUP,0.6480000000000001
2021-05-31,000039,2021Q4,0.7564102564102564,0.7564102564102564,,1.37,0.78,0.6,5.0,6,9,-0.0172983610415929,-0.0784786769117323,0.2744186046511628,0.1712482451180783,NORMAL_POSITIVE_UPGRADE,NORMAL_PRIOR_RUNUP,0.6480000000000001
2021-06-30,002466,2021Q4,1.8571428571428568,1.8571428571428568,,0.3,0.105,0.6666666666666666,3.0,5,4,0.0977013364640324,0.0605498378612168,0.7793427230046949,0.4715691381275946,SMALL_POSITIVE_BASE_UPGRADE,NORMAL_PRIOR_RUNUP,0.715
2021-06-30,600884,2021Q4,1.5214899713467052,1.5214899713467052,,0.88,0.349,0.1666666666666666,6.0,8,8,0.3262858854601336,0.2891343868573179,0.955399061032864,0.2133267133063945,SMALL_POSITIVE_BASE_UPGRADE,HIGH_PRIOR_RUNUP,0.715
2021-06-30,300223,2021Q4,0.6865671641791042,0.6865671641791042,,1.13,0.67,,2.0,8,4,0.140595406333051,0.1034439077302353,0.8450704225352113,0.924242658467075,SMALL_POSITIVE_BASE_UPGRADE,HIGH_PRIOR_RUNUP,0.715
2021-06-30,601857,2021Q4,0.5,0.5,,0.39,0.26,0.3333333333333333,6.0,6,7,0.1423594859896879,0.1052079873868723,0.8497652582159625,-0.0820793221880559,SMALL_POSITIVE_BASE_UPGRADE,HIGH_PRIOR_RUNUP,0.715
2021-06-30,601919,2021Q4,0.4784313725490197,0.4784313725490197,,3.77,2.55,0.4166666666666667,12.0,12,12,0.3664457464016033,0.3292942477987877,0.9647887323943662,-0.168929063185153,NORMAL_POSITIVE_UPGRADE,HIGH_PRIOR_RUNUP,0.715
2021-06-30,000039,2021Q4,0.4285714285714286,0.4285714285714286,,1.4,0.98,0.25,4.0,5,7,0.2176820589985304,0.1805305603957148,0.9178403755868544,-0.0604675222447434,NORMAL_POSITIVE_UPGRADE,HIGH_PRIOR_RUNUP,0.715
2021-06-30,600489,2021Q4,0.368421052631579,0.368421052631579,,0.52,0.38,,2.0,3,4,-0.1284108848350373,-0.165562383437853,0.0610328638497652,-0.0003181380587638,SMALL_POSITIVE_BASE_UPGRADE,NORMAL_PRIOR_RUNUP,0.715
2021-06-30,000807,2021Q4,0.3327160493827159,0.3327160493827159,,1.0795,0.81,0.1666666666666666,12.0,12,13,-0.1643244075460455,-0.2014759061488611,0.0187793427230046,0.1583778876045012,NORMAL_POSITIVE_UPGRADE,NORMAL_PRIOR_RUNUP,0.715
2021-06-30,603026,2021Q4,0.2829457364341086,0.2829457364341086,,3.31,2.58,0.2,5.0,6,5,0.6423760902667333,0.6052245916639176,1.0,0.276310861852499,NORMAL_POSITIVE_UPGRADE,HIGH_PRIOR_RUNUP,0.715
2021-06-30,000830,2021Q4,0.2599999999999998,0.2599999999999998,,1.386,1.1,0.3571428571428571,14.0,15,14,0.0457849915991848,0.0086334929963691,0.647887323943662,0.1293079853155423,NORMAL_POSITIVE_UPGRADE,NORMAL_PRIOR_RUNUP,0.715
2021-07-30,601111,2021Q4,12.76996805111821,12.76996805111821,,-0.2155,-0.01565,0.0,11.0,12,14,-0.1364845385175741,-0.1977378433042306,0.2116279069767442,0.0893892520668598,NEGATIVE_BASE_DETERIORATION,NORMAL_PRIOR_RUNUP,0.6684000000000003
2021-07-30,600096,2021Q4,1.5398230088495577,1.5398230088495577,,1.435,0.565,0.75,4.0,8,4,0.1723057381241051,0.1110524333374486,0.7651162790697674,0.3853328372498508,SMALL_POSITIVE_BASE_UPGRADE,NORMAL_PRIOR_RUNUP,0.6684000000000003
2021-07-30,002466,2021Q4,1.4966666666666666,1.4966666666666666,,0.3745,0.15,0.6666666666666666,3.0,6,3,0.5699668412733254,0.508713536486669,0.9697674418604652,0.1336136057830062,SMALL_POSITIVE_BASE_UPGRADE,HIGH_PRIOR_RUNUP,0.6684000000000003
2021-07-30,000830,2021Q4,1.091703056768559,1.091703056768559,,2.395,1.145,0.5714285714285714,14.0,16,14,0.1204709032597157,0.0592175984730592,0.686046511627907,0.050535427949731,NORMAL_POSITIVE_UPGRADE,NORMAL_PRIOR_RUNUP,0.6684000000000003
2021-07-30,601919,2021Q4,0.6927849927849927,0.6927849927849927,,5.8655,3.465,0.75,12.0,14,12,-0.2510859790780078,-0.3123392838646642,0.0186046511627906,0.1830631733433541,NORMAL_POSITIVE_UPGRADE,NORMAL_PRIOR_RUNUP,0.6684000000000003
2021-07-30,300223,2021Q4,0.5360360360360363,0.5360360360360363,,1.705,1.11,0.8333333333333334,6.0,12,6,0.8960200326503536,0.8347667278636971,0.9953488372093025,-0.2166707032759215,NORMAL_POSITIVE_UPGRADE,HIGH_PRIOR_RUNUP,0.6684000000000003
2021-07-30,603026,2021Q4,0.4592145015105739,0.4592145015105739,,4.83,3.31,0.25,4.0,5,6,0.2635663755296953,0.2023130707430388,0.8372093023255814,0.2534752205682551,NORMAL_POSITIVE_UPGRADE,HIGH_PRIOR_RUNUP,0.6684000000000003
2021-07-30,601168,2021Q4,0.4363636363636365,0.4363636363636365,,1.185,0.825,0.875,8.0,8,12,0.2953008359661488,0.2340475311794924,0.8627906976744186,0.0550816713086637,NORMAL_POSITIVE_UPGRADE,HIGH_PRIOR_RUNUP,0.6684000000000003
2021-07-30,000039,2021Q4,0.4014598540145984,0.4014598540145984,,1.92,1.37,0.4,5.0,8,6,-0.1654590456819246,-0.226712350468581,0.1395348837209302,0.1568118244305459,NORMAL_POSITIVE_UPGRADE,NORMAL_PRIOR_RUNUP,0.6684000000000003
2021-07-30,000807,2021Q4,0.3409090909090908,0.3409090909090908,,1.18,0.88,0.3333333333333333,12.0,15,13,0.2443076888196327,0.1830543840329762,0.8348837209302326,0.217317383673054,NORMAL_POSITIVE_UPGRADE,HIGH_PRIOR_RUNUP,0.6684000000000003
2021-08-31,601111,2021Q4,12.333333333333334,12.333333333333334,,-0.56,-0.042,-0.3846153846153846,13.0,22,13,0.1087271213006899,0.03007692907474,0.6752336448598131,0.0749442205586428,NEGATIVE_BASE_DETERIORATION,NORMAL_PRIOR_RUNUP,0.67
2021-08-31,688567,2021Q4,2.679245283018868,2.679245283018868,,-0.39,-0.106,-0.8333333333333334,6.0,7,7,0.1915461343661391,0.1128959421401892,0.8154205607476636,-0.1920448045420797,NEGATIVE_BASE_DETERIORATION,HIGH_PRIOR_RUNUP,0.67
2021-08-31,300671,2021Q4,1.272727272727273,1.272727272727273,,4.75,2.09,0.75,4.0,6,4,-0.1058479173024992,-0.184498109528449,0.2359813084112149,-0.041824678088831,NORMAL_POSITIVE_UPGRADE,NORMAL_PRIOR_RUNUP,0.67
2021-08-31,688981,2021Q4,1.1,1.1,,1.05,0.5,0.7333333333333333,15.0,16,15,-0.1125100654965089,-0.1911602577224588,0.2149532710280373,0.0097189716731143,SMALL_POSITIVE_BASE_UPGRADE,NORMAL_PRIOR_RUNUP,0.67
2021-08-31,600141,2021Q4,0.9330357142857142,0.9330357142857142,,2.165,1.12,0.8181818181818182,11.0,12,11,0.7413695310391262,0.6627193388131762,0.9976635514018692,0.1419637119376501,NORMAL_POSITIVE_UPGRADE,HIGH_PRIOR_RUNUP,0.67
2021-08-31,600096,2021Q4,0.7588235294117649,0.7588235294117649,,1.495,0.85,0.6,5.0,10,6,0.7202497408294686,0.6415995486035186,0.9953271028037384,0.0331259521727929,NORMAL_POSITIVE_UPGRADE,HIGH_PRIOR_RUNUP,0.67
2021-08-31,601699,2021Q4,0.6126760563380282,0.6126760563380282,,2.29,1.42,0.8888888888888888,9.0,10,9,0.3485995954896741,0.2699494032637242,0.927570093457944,-0.0265373166657571,NORMAL_POSITIVE_UPGRADE,HIGH_PRIOR_RUNUP,0.67
2021-08-31,600111,2021Q4,0.6062500000000002,0.6062500000000002,,1.285,0.8,0.75,4.0,8,5,0.2935823657200531,0.2149321734941032,0.8995327102803738,-0.2179234297812164,NORMAL_POSITIVE_UPGRADE,HIGH_PRIOR_RUNUP,0.67
2021-08-31,600958,2021Q4,0.5824175824175823,0.5824175824175823,,0.72,0.455,0.8333333333333334,6.0,15,6,0.1852726409272675,0.1066224487013176,0.8060747663551402,0.0464058538981079,SMALL_POSITIVE_BASE_UPGRADE,HIGH_PRIOR_RUNUP,0.67
2021-08-31,603260,2021Q4,0.5652173913043477,0.5652173913043477,,4.68,2.99,0.5294117647058824,17.0,20,17,1.2799105563266844,1.2012603641007344,1.0,-0.1629918290405019,NORMAL_POSITIVE_UPGRADE,HIGH_PRIOR_RUNUP,0.67
2021-09-30,688561,2021Q4,1.9975,1.9975,,-0.05995,-0.02,0.0,27.0,28,33,-0.0895652547513148,-0.1067531695416689,0.2476415094339622,0.1207082363599922,NEGATIVE_BASE_DETERIORATION,NORMAL_PRIOR_RUNUP,0.63
2021-09-30,601111,2021Q4,1.6798143851508116,1.6798143851508116,,-0.5774999999999999,-0.2155,-0.3636363636363636,11.0,22,12,0.0276230551017695,0.0104351403114154,0.6014150943396226,0.093261780409826,NEGATIVE_BASE_DETERIORATION,NORMAL_PRIOR_RUNUP,0.63
2021-09-30,688981,2021Q4,1.1,1.1,,1.05,0.5,0.7333333333333333,15.0,16,15,-0.0087996716124455,-0.0259875864027996,0.4716981132075472,0.040120973505343,SMALL_POSITIVE_BASE_UPGRADE,NORMAL_PRIOR_RUNUP,0.63
2021-09-30,600141,2021Q4,0.8744588744588748,0.8744588744588748,,2.165,1.1549999999999998,0.5833333333333334,12.0,12,12,0.0709169534056173,0.0537290386152631,0.7075471698113207,-0.0549469588553715,NORMAL_POSITIVE_UPGRADE,NORMAL_PRIOR_RUNUP,0.63
2021-09-30,300769,2021Q4,0.6364541832669324,0.6364541832669324,,4.1075,2.51,0.6,15.0,18,15,0.2496784676821144,0.2324905528917603,0.9268867924528302,0.2102327938900995,NORMAL_POSITIVE_UPGRADE,HIGH_PRIOR_RUNUP,0.63
2021-09-30,603260,2021Q4,0.5923076923076922,0.5923076923076922,,4.761,2.99,0.625,16.0,19,17,-0.1687566418982656,-0.1859445566886198,0.0990566037735849,-0.1178259068365854,NORMAL_POSITIVE_UPGRADE,NORMAL_PRIOR_RUNUP,0.63
2021-09-30,601699,2021Q4,0.5793103448275863,0.5793103448275863,,2.29,1.45,0.6666666666666666,9.0,10,9,-0.0559764063897272,-0.0731643211800813,0.320754716981132,-0.1763824974212592,NORMAL_POSITIVE_UPGRADE,NORMAL_PRIOR_RUNUP,0.63
2021-09-30,688567,2021Q4,0.5294117647058825,0.5294117647058825,,-0.39,-0.255,-0.2,5.0,7,6,-0.2301913329639034,-0.2473792477542576,0.0330188679245283,0.1488686680482293,NEGATIVE_BASE_DETERIORATION,NORMAL_PRIOR_RUNUP,0.63
2021-09-30,000960,2021Q4,0.5232558139534884,0.5232558139534884,,1.31,0.86,0.3333333333333333,3.0,4,3,-0.2290988988790935,-0.2462868136694476,0.0377358490566037,-0.1540261727404396,NORMAL_POSITIVE_UPGRADE,NORMAL_PRIOR_RUNUP,0.63
2021-09-30,600018,2021Q4,0.4523809523809523,0.4523809523809523,,0.61,0.42,0.3333333333333333,6.0,8,6,0.0894448060538679,0.0722568912635138,0.7452830188679245,-0.2173581004973874,SMALL_POSITIVE_BASE_UPGRADE,NORMAL_PRIOR_RUNUP,0.63
2021-10-29,688561,2021Q4,0.7657864523536162,0.7657864523536162,,-0.0769,-0.04355,0.0,23.0,25,28,0.142302413503176,0.1398034193740754,0.8487584650112867,-0.0045600783541279,NEGATIVE_BASE_DETERIORATION,HIGH_PRIOR_RUNUP,0.643
2021-10-29,600884,2021Q4,0.7222222222222221,0.7222222222222221,,1.86,1.08,0.5333333333333333,15.0,15,15,0.0730405963071345,0.0705416021780339,0.6997742663656885,-0.1600117621449752,NORMAL_POSITIVE_UPGRADE,NORMAL_PRIOR_RUNUP,0.643
2021-10-29,000519,2021Q4,0.7096774193548387,0.7096774193548387,,0.53,0.31,0.3333333333333333,3.0,6,3,0.2488265294340363,0.2463275353049357,0.945823927765237,0.0998893949400879,SMALL_POSITIVE_BASE_UPGRADE,HIGH_PRIOR_RUNUP,0.643
2021-10-29,603260,2021Q4,0.5754273504273506,0.5754273504273506,,7.373,4.68,0.7058823529411765,17.0,19,20,-0.2264677200763535,-0.2289667142054541,0.0338600451467268,-0.0820215365756702,NORMAL_POSITIVE_UPGRADE,NORMAL_PRIOR_RUNUP,0.643
2021-10-29,002064,2021Q4,0.5504587155963305,0.5504587155963305,,1.69,1.09,0.6153846153846154,13.0,14,18,-0.0681815262887984,-0.070680520417899,0.2957110609480812,-0.0886581360926826,NORMAL_POSITIVE_UPGRADE,NORMAL_PRIOR_RUNUP,0.643
2021-10-29,600256,2021Q4,0.5227272727272727,0.5227272727272727,,0.67,0.44,1.0,4.0,5,4,-0.1601013168027754,-0.162600310931876,0.09255079006772,-0.1002309780470652,SMALL_POSITIVE_BASE_UPGRADE,NORMAL_PRIOR_RUNUP,0.643
2021-10-29,002326,2021Q4,0.4680851063829787,0.4680851063829787,,0.69,0.47,0.3333333333333333,3.0,3,3,0.1864692480712084,0.1839702539421078,0.9006772009029346,-0.1901741609648868,SMALL_POSITIVE_BASE_UPGRADE,HIGH_PRIOR_RUNUP,0.643
