announcement_id,security_code,security_name,publish_date,record_date,ex_date,payment_date,cash_per_share,title,source_file,source_sha256,status
1224633739,300982,苏文电能,2025-09-02,2025-09-09,2025-09-10,2025-09-10,0.09,2025年半年度权益分派实施公告,pdf/1224633739.pdf,4a5003668590737285269f4bacc8bfbaff4d2a77b3c54e85f450a1073b373eeb,COMPLETE
1224634137,300453,三鑫医疗,2025-09-03,2025-09-09,2025-09-10,2025-09-10,0.1,2025年半年度权益分派实施公告,pdf/1224634137.pdf,611e5e445fdaa0f90a9d04eeb5008f2f6f43cecf8dd720dd2d92c3e6d0b048b7,COMPLETE
1224634145,002107,沃华医药,2025-09-03,2025-09-10,2025-09-11,2025-09-11,0.12,2025年中期权益分派实施公告,pdf/1224634145.pdf,1d98384b6cb235123fe708f6be5c33e1c160937da0a4246854788df2c69f6943,COMPLETE
1224634223,600282,南钢股份,2025-09-03,2025-09-10,2025-09-11,2025-09-11,0.1186,南京钢铁股份有限公司2025年上半年度权益分派实施公告,pdf/1224634223.pdf,96f58e0a57c086a339119a988011854c0d36606b6e109e7102f624cbb554d81a,COMPLETE
1224634317,601133,柏诚股份,2025-09-03,2025-09-09,2025-09-10,2025-09-10,0.05,2025年半年度权益分派实施公告,pdf/1224634317.pdf,f08cab765c688a1d809e76b0e8d26ea33e127c9a4af164bf499b66b6025e8570,COMPLETE
1224634390,603600,永艺股份,2025-09-03,2025-09-09,2025-09-10,2025-09-10,0.16,永艺家具股份有限公司2025年半年度权益分派实施公告,pdf/1224634390.pdf,d7c151389b6214626ab245b011adb8a44626bb84abcacfd2586e67c8b744890e,COMPLETE
1224634861,603508,思维列控,2025-09-03,2025-09-08,2025-09-09,2025-09-09,2.1,思维列控：2025年半年度权益分派实施公告,pdf/1224634861.pdf,83dc4ed09989582f210f1a4ffee511b87765d1697fb58ef07261aafba1e29fa6,COMPLETE
1224635091,002283,天润工业,2025-09-03,2025-09-09,2025-09-10,2025-09-10,0.05,2025年半年度权益分派实施公告,pdf/1224635091.pdf,90e37f82696d2d3816774f0003d44eba68b716ada0bcbdc8a55474138d75d19e,COMPLETE
1224635141,300346,南大光电,2025-09-03,2025-09-09,2025-09-10,2025-09-10,0.18,2025年半年度权益分派实施公告,pdf/1224635141.pdf,a9784c4d9b775a996f7407b0a0e563d0878595559b3b139eb01bec4c48966c2b,COMPLETE
1224635152,002273,水晶光电,2025-09-03,2025-09-09,2025-09-10,2025-09-10,0.1,2025年半年度权益分派实施公告,pdf/1224635152.pdf,d08c1938d854262397deeb10ef23b8626db5bd6ed8accf74dd216bc763081872,COMPLETE
1224635183,600367,红星发展,2025-09-03,2025-09-10,2025-09-11,2025-09-11,0.03,红星发展2025年半年度权益分派实施公告,pdf/1224635183.pdf,0e83d2204a0e1b00552ac244f12c21669c988b5b6335d178e16dc3bf831bd857,COMPLETE
1224635223,688778,厦钨新能,2025-09-03,2025-09-09,2025-09-10,2025-09-10,0.2,厦门厦钨新能源材料股份有限公司2025年半年度权益分派实施公告,pdf/1224635223.pdf,5f4b7c500d81a9f773c59e6b1e91bf71f8bdb7c8b199504c105a17e72778304e,COMPLETE
1224635255,002458,益生股份,2025-09-03,2025-09-09,2025-09-10,2025-09-10,0.15,2025年半年度权益分派实施公告,pdf/1224635255.pdf,b6892c2d3e178ccce4ca5f72b92a682a62fef14ec5adddbed12da181b94914c5,COMPLETE
1224635366,688578,艾力斯,2025-09-03,2025-09-09,2025-09-10,2025-09-10,0.4,上海艾力斯医药科技股份有限公司2025年半年度权益分派实施公告,pdf/1224635366.pdf,367739e1b49ebdf0cfeb1bdf264b70be1ffce557e4b4fe599b20af810a8b70e8,COMPLETE
